g,x,mean_w,p_prime
194,0.368479183104617707107677505586288384508761073003331233268663,1.01842395915523088535538387527931441922543805365016656166343,0.374191496543222263363799282951169071915102282651897744421142
195,0.374191496543222263363799282951169071915102282651897744421142,1.01870957482716111316818996414755845359575511413259488722106,0.379938282139541426882622891679713311056553225421875902482568
196,0.379938282139541426882622891679713311056553225421875902482568,1.01899691410697707134413114458398566555282766127109379512413,0.385718112790718042433953444990675889571835246199957920952025
197,0.385718112790718042433953444990675889571835246199957920952025,1.01928590563953590212169767224953379447859176230999789604760,0.391529525686377103601676504198349102332948270411743304355032
198,0.391529525686377103601676504198349102332948270411743304355032,1.01957647628431885518008382520991745511664741352058716521775,0.397371023645176217630940851680636161320993003137215188747989
199,0.397371023645176217630940851680636161320993003137215188747989,1.01986855118225881088154704258403180806604965015686075943740,0.403241076529314182059778849382963988238076294365594637047402
200,0.403241076529314182059778849382963988238076294365594637047402,1.02016205382646570910298894246914819941190381471827973185237,0.409138122734527367591875162560252140158448989293681105716515
201,0.409138122734527367591875162560252140158448989293681105716515,1.02045690613672636837959375812801260700792244946468405528583,0.415060570752812521791365085336528476522005092473481109743570
202,0.415060570752812521791365085336528476522005092473481109743570,1.02075302853764062608956825426682642382610025462367405548718,0.421006800804830663796507635120022726339019912474396365806521
203,0.421006800804830663796507635120022726339019912474396365806521,1.02105034004024153318982538175600113631695099562371981829033,0.426975166538671593985717824402761110029566823904259446920500
204,0.426975166538671593985717824402761110029566823904259446920500,1.02134875832693357969928589122013805550147834119521297234602,0.432963996791393829700795754183590924387220747545060685452184
205,0.432963996791393829700795754183590924387220747545060685452184,1.02164819983956969148503978770917954621936103737725303427261,0.438971597409502093192680791210844704732338043546990239929431
206,0.438971597409502093192680791210844704732338043546990239929431,1.02194857987047510465963403956054223523661690217734951199647,0.444996253124285361065475394377912961794406408440936413933931
207,0.444996253124285361065475394377912961794406408440936413933931,1.02224981265621426805327376971889564808972032042204682069670,0.451036229477714408348667027593628209329421033113355203243416
208,0.451036229477714408348667027593628209329421033113355203243416,1.02255181147388572041743335137968141046647105165566776016217,0.457089774794390137389561070911479829034527325236637802426667
209,0.457089774794390137389561070911479829034527325236637802426667,1.02285448873971950686947805354557399145172636626183189012133,0.463155122194844072057681340565957743765961958451365447638299
210,0.463155122194844072057681340565957743765961958451365447638299,1.02315775610974220360288406702829788718829809792256827238192,0.469230491645321417382182102955619250214588865413679521624890
211,0.469230491645321417382182102955619250214588865413679521624890,1.02346152458226607086910910514778096251072944327068397608124,0.475314092039026115190255733588781045135564878917554033352970
212,0.475314092039026115190255733588781045135564878917554033352970,1.02376570460195130575951278667943905225677824394587770166765,0.481404123303677324762859343922541352604553433686246484917746
213,0.481404123303677324762859343922541352604553433686246484917746,1.02407020616518386623814296719612706763022767168431232424589,0.487498778530118548234945588166292732310056717540441468214452
214,0.487498778530118548234945588166292732310056717540441468214452,1.02437493892650592741174727940831463661550283587702207341072,0.493596246116634887347837968502667199662055282686583191076779
215,0.493596246116634887347837968502667199662055282686583191076779,1.02467981230583174436739189842513335998310276413432915955384,0.499694711923571198610189006813997487013286680619546465412942
216,0.499694711923571198610189006813997487013286680619546465412942,1.02498473559617855993050945034069987435066433403097732327065,0.505792361432804594029177649565103118675054680244278899542559
217,0.505792361432804594029177649565103118675054680244278899542559,1.02528961807164022970145888247825515593375273401221394497713,0.511887381906609045720197100461473467862975246939793662870092
218,0.511887381906609045720197100461473467862975246939793662870092,1.02559436909533045228600985502307367339314876234698968314350,0.517977964540457869630866656116822536814366475024076674870726
219,0.517977964540457869630866656116822536814366475024076674870726,1.02589889822702289348154333280584112684071832375120383374354,0.524062306604341503948052835357472443958086786558630419380672
220,0.524062306604341503948052835357472443958086786558630419380672,1.02620311533021707519740264176787362219790433932793152096903,0.530138613567233023009322417335238791968206765770620432053842
221,0.530138613567233023009322417335238791968206765770620432053842,1.02650693067836165115046612086676193959841033828853102160269,0.536205101199411845583898271960548133457048397612140930613945
222,0.536205101199411845583898271960548133457048397612140930613945,1.02681025505997059227919491359802740667285241988060704653070,0.542259997647456565343080425311196771433375744419630185702936
223,0.542259997647456565343080425311196771433375744419630185702936,1.02711299988237282826715402126555983857166878722098150928515,0.548301545476840064844233318435058556801549822965645686624790
224,0.548301545476840064844233318435058556801549822965645686624790,1.02741507727384200324221166592175292784007749114828228433124,0.554328003677203248137073830461391037306866609361119406240166
225,0.554328003677203248137073830461391037306866609361119406240166,1.02771640018386016240685369152306955186534333046805597031201,0.560337649625546886789375873876360906568495834035385987949445
226,0.560337649625546886789375873876360906568495834035385987949445,1.02801688248127734433946879369381804532842479170176929939747,0.566328781002763144160132522392030923247412537322877300826216
227,0.566328781002763144160132522392030923247412537322877300826216,1.02831643905013815720800662611960154616237062686614386504131,0.572299717659128136313146706346827057260217921641492429193182
228,0.572299717659128136313146706346827057260217921641492429193182,1.02861498588295640681565733531734135286301089608207462145966,0.578248803424593117835573896670774019005171840151848211089972
229,0.578248803424593117835573896670774019005171840151848211089972,1.02891244017122965589177869483353870095025859200759241055450,0.584174407859943170946452456470941526873511415898641229898252
230,0.584174407859943170946452456470941526873511415898641229898252,1.02920872039299715854732262282354707634367557079493206149491,0.590074927945137173972071916008695948968417040869768237404757
231,0.590074927945137173972071916008695948968417040869768237404757,1.02950374639725685869860359580043479744842085204348841187024,0.595948789701399813919201452780093731135712457684047012331140
232,0.595948789701399813919201452780093731135712457684047012331140,1.02979743948506999069596007263900468655678562288420235061656,0.601794449743903919974521628301302250764162673872985891141032
233,0.601794449743903919974521628301302250764162673872985891141032,1.03008972248719519599872608141506511253820813369364929455705,0.607610396762157825076150658976971699267494462507071599230976
234,0.607610396762157825076150658976971699267494462507071599230976,1.03038051983810789125380753294884858496337472312535357996155,0.613395152925496181560991911056221383996599401886296600562676
235,0.613395152925496181560991911056221383996599401886296600562676,1.03066975764627480907804959555281106919982997009431483002813,0.619147275211362023297646715812162330752969627436265457687214
236,0.619147275211362023297646715812162330752969627436265457687214,1.03095736376056810116488233579060811653764848137181327288436,0.624865356654361241270887992124426633474359716228976544367580
237,0.624865356654361241270887992124426633474359716228976544367580,1.03124326783271806206354439960622133167371798581144882721838,0.630548027514366397024513144813348672047971280331211611976522
238,0.630548027514366397024513144813348672047971280331211611976522,1.03152740137571831985122565724066743360239856401656058059883,0.636193956362243339610286827110614791220295250507162567562773
239,0.636193956362243339610286827110614791220295250507162567562773,1.03180969781811216698051434135553073956101476252535812837814,0.641801851082069855276842746224984846242406206319337293247048
240,0.641801851082069855276842746224984846242406206319337293247048,1.03209009255410349276384213731124924231212031031596686466235,0.647370459789009051987010894049333978631212911269851938322950
241,0.647370459789009051987010894049333978631212911269851938322950,1.03236852298945045259935054470246669893156064556349259691615,0.652898571662289908236398744157602327097112053661349019278808
242,0.652898571662289908236398744157602327097112053661349019278808,1.03264492858311449541181993720788011635485560268306745096394,0.658385017693032010256736768684372133770607446572304965159662
243,0.658385017693032010256736768684372133770607446572304965159662,1.03291925088465160051283683843421860668853037232861524825798,0.663828671346929651828555372571584129027094059784342094137756
244,0.663828671346929651828555372571584129027094059784342094137756,1.03319143356734648259142776862857920645135470298921710470689,0.669228449142080947710098328785320315230927927982644369812213
245,0.669228449142080947710098328785320315230927927982644369812213,1.03346142245710404738550491643926601576154639639913221849061,0.674583311142509275222682725137456934034060278759708722534494
246,0.674583311142509275222682725137456934034060278759708722534494,1.03372916555712546376113413625687284670170301393798543612672,0.679892261368176163088909779308220421305425406550714242452209
247,0.679892261368176163088909779308220421305425406550714242452209,1.03399461306840880815444548896541102106527127032753571212261,0.685154348122525744760398015923328184606651838799651361744788
248,0.685154348122525744760398015923328184606651838799651361744788,1.03425771740612628723801990079616640923033259193998256808724,0.690368664238830239141664764580940567791003703265261530215131
249,0.690368664238830239141664764580940567791003703265261530215131,1.03451843321194151195708323822904702838955018516326307651076,0.695534347246822872226201663470175997322065438734411360487525
250,0.695534347246822872226201663470175997322065438734411360487525,1.03477671736234114361131008317350879986610327193672056802438,0.700650579461308570675317859947202204805618783089424252339925
251,0.700650579461308570675317859947202204805618783089424252339925,1.03503252897306542853376589299736011024028093915447121261700,0.705716587994633109452577868367194300289120807964606773959714
252,0.705716587994633109452577868367194300289120807964606773959714,1.03528582939973165547262889341835971501445604039823033869799,0.710731644695067750873159601679771343628171764688937598505417
253,0.710731644695067750873159601679771343628171764688937598505417,1.03553658223475338754365798008398856718140858823444687992527,0.715695066013328444755637764271145319288287882532480687342289
254,0.715695066013328444755637764271145319288287882532480687342289,1.03578475330066642223778188821355726596441439412662403436711,0.720606212799596141609948997638646869009027957167819924601841
255,0.720606212799596141609948997638646869009027957167819924601841,1.03603031063997980708049744988193234345045139785839099623009,0.725464490033537572590453244650098161587916818764959099895214
256,0.725464490033537572590453244650098161587916818764959099895214,1.03627322450167687862952266223250490807939584093824795499476,0.730269346489943933936002980006057989779513495624828694350892
257,0.730269346489943933936002980006057989779513495624828694350892,1.03651346732449719669680014900030289948897567478124143471755,0.735020274342708331122424242360636375817810433520687054792187
258,0.735020274342708331122424242360636375817810433520687054792187,1.03675101371713541655612121211803181879089052167603435273961,0.739716808709951724086552266389529511142099837604221624807387
259,0.739716808709951724086552266389529511142099837604221624807387,1.03698584043549758620432761331947647555710499188021108124037,0.744358527143181683289545030322077890157093394426074307501272
260,0.744358527143181683289545030322077890157093394426074307501272,1.03721792635715908416447725151610389450785466972130371537506,0.748945049063428803608646637487616715370669906131867953726010
261,0.748945049063428803608646637487616715370669906131867953726010,1.03744725245317144018043233187438083576853349530659339768630,0.753476035147352482607115788693697169572929389950986745725730
262,0.753476035147352482607115788693697169572929389950986745725730,1.03767380175736762413035578943468485847864646949754933728629,0.757951186666341366040402266227266907048652040399128698942146
263,0.757951186666341366040402266227266907048652040399128698942146,1.03789755933331706830202011331136334535243260201995643494711,0.762370244781654565568505394921436996235725221268541169059854
264,0.762370244781654565568505394921436996235725221268541169059854,1.03811851223908272827842526974607184981178626106342705845299,0.766732989798658278964072810543411857691458930118469407056437
265,0.766732989798658278964072810543411857691458930118469407056437,1.03833664948993291394820364052717059288457294650592347035282,0.771039240383209251088229493918358891488453504920980747519147
266,0.771039240383209251088229493918358891488453504920980747519147,1.03855196201916046255441147469591794457442267524604903737596,0.775288852743222199818317040292949974788171393787567913434640
267,0.775288852743222199818317040292949974788171393787567913434640,1.03876444263716110999091585201464749873940856968937839567173,0.779481719778433519906558950430799683503674795282153918548702
268,0.779481719778433519906558950430799683503674795282153918548702,1.03897408598892167599532794752153998417518373976410769592743,0.783617770201338918100484980172272981523399307985122928370546
269,0.783617770201338918100484980172272981523399307985122928370546,1.03918088851006694590502424900861364907616996539925614641853,0.787696967632238791400859069745635629691304222296081522206625
270,0.787696967632238791400859069745635629691304222296081522206625,1.03938484838161193957004295348728178148456521111480407611033,0.791719309671272816151803212218008564131127639970370513221590
271,0.791719309671272816151803212218008564131127639970370513221590,1.03958596548356364080759016061090042820655638199851852566108,0.795684826950265055034814220592400011322658931264002848970017
272,0.795684826950265055034814220592400011322658931264002848970017,1.03978424134751325275174071102962000056613294656320014244850,0.799593582167133600521077375899417055699573509782371262294252
273,0.799593582167133600521077375899417055699573509782371262294252,1.03997967910835668002605386879497085278497867548911856311471,0.803445669105545043120861421247455842880179835374543580202012
274,0.803445669105545043120861421247455842880179835374543580202012,1.04017228345527725215604307106237279214400899176872717901010,0.807241211642414560424777116308314294595792129780260557154558
275,0.807241211642414560424777116308314294595792129780260557154558,1.04036206058212072802123885581541571472978960648901302785773,0.810980362745767837481776004137913953590224772387625504167280
276,0.810980362745767837481776004137913953590224772387625504167280,1.04054901813728839187408880020689569767951123861938127520836,0.814663303465392005416869825379294002866292923979413045959101
277,0.814663303465392005416869825379294002866292923979413045959101,1.04073316517326960027084349126896470014331464619897065229795,0.818290241918609960965423832428357888691765162782785454189665
278,0.818290241918609960965423832428357888691765162782785454189665,1.04091451209593049804827119162141789443458825813913927270948,0.821861412273416422257336170664621057043040882853526688965868
279,0.821861412273416422257336170664621057043040882853526688965868,1.04109307061367082111286680853323105285215204414267633444829,0.825377073731115480573076688236598954576029334918404800805714
280,0.825377073731115480573076688236598954576029334918404800805714,1.04126885368655577402865383441182994772880146674592024004028,0.828837509510498794021666888523052157251106866525670618926311
281,0.828837509510498794021666888523052157251106866525670618926311,1.04144187547552493970108334442615260786255534332628353094632,0.832243025835501480738779512210719508194461385396046855518037
282,0.832243025835501480738779512210719508194461385396046855518037,1.04161215129177507403693897561053597540972306926980234277590,0.835593950928169721868880683852467242286498543302960557611748
283,0.835593950928169721868880683852467242286498543302960557611748,1.04177969754640848609344403419262336211432492716514802788059,0.838890634008670564750729661371192145543556039824743781135894
284,0.838890634008670564750729661371192145543556039824743781135894,1.04194453170043352823753648306855960727717780199123718905680,0.842133444303970880871089691549166131609894892764274201941923
285,0.842133444303970880871089691549166131609894892764274201941923,1.04210667221519854404355448457745830658049474463821371009710,0.845322770066709307249441439142825602331817793552014235615475
286,0.845322770066709307249441439142825602331817793552014235615475,1.04226613850333546536247207195714128011659088967760071178077,0.848459017605682679084303608380389114074702018104142027628044
287,0.848459017605682679084303608380389114074702018104142027628044,1.04242295088028413395421518041901945570373510090520710138140,0.851542610329267309936203358978242544960494158940339445417186
288,0.851542610329267309936203358978242544960494158940339445417186,1.04257713051646336549681016794891212724802470794701697227086,0.854573987802995826893969289191557813419747190630438027362959
289,0.854573987802995826893969289191557813419747190630438027362959,1.04272869939014979134469846445957789067098735953152190136814,0.857553604822412425118968962421877438949855595555924198174565
290,0.857553604822412425118968962421877438949855595555924198174565,1.04287768024112062125594844812109387194749277977779620990873,0.860481930502233642068543846024855359699189830027071127923720
291,0.860481930502233642068543846024855359699189830027071127923720,1.04302409652511168210342719230124276798495949150135355639618,0.863359447382748310575393064805584204533102634970345008733674
292,0.863359447382748310575393064805584204533102634970345008733674,1.04316797236913741552876965324027921022665513174851725043668,0.866186650554299447476932745147894474372642976721380209712657
293,0.866186650554299447476932745147894474372642976721380209712657,1.04330933252771497237384663725739472371863214883606901048563,0.868964046800602658939540683140158710965221226480158766705448
294,0.868964046800602658939540683140158710965221226480158766705448,1.04344820234003013294697703415700793554826106132400793833528,0.871692153761570356977042227199204892959621855033081742642762
295,0.871692153761570356977042227199204892959621855033081742642762,1.04358460768807851784885211135996024464798109275165408713214,0.874371499116228820713632098348609221797982688258027113746955
296,0.874371499116228820713632098348609221797982688258027113746955,1.04371857495581144103568160491743046108989913441290135568735,0.877002619786236013518122414497914182117717590933651866740449
297,0.877002619786236013518122414497914182117717590933651866740449,1.04385013098931180067590612072489570910588587954668259333702,0.879586061160432173372292864492485897483328240252418265240979
298,0.879586061160432173372292864492485897483328240252418265240979,1.04397930305802160866861464322462429487416641201262091326205,0.882122376340782597474617326106651222155070470693385308209174
299,0.882122376340782597474617326106651222155070470693385308209174,1.04410611881703912987373086630533256110775352353466926541046,0.884612125410002791807062050864604679185420492287358998181189
300,0.884612125410002791807062050864604679185420492287358998181189,1.04423060627050013959035310254323023395927102461436794990906,0.887055874721090282179262567580531990064303647092059341007128
301,0.887055874721090282179262567580531990064303647092059341007128,1.04435279373605451410896312837902659950321518235460296705036,0.889454196208924897717563207497098590557265314661435998903263
302,0.889454196208924897717563207497098590557265314661435998903263,1.04447270981044624488587816037485492952786326573307179994517,0.891807666724040237465741451682292188923429439612317035725357
303,0.891807666724040237465741451682292188923429439612317035725357,1.04459038333620201187328707258411460944617147198061585178626,0.894116867388613297584626974055842293746420233280305454921327
304,0.894116867388613297584626974055842293746420233280305454921327,1.04470584336943066487923134870279211468732101166401527274606,0.896382382974666839046484078667195232259164034911345575705154
305,0.896382382974666839046484078667195232259164034911345575705154,1.04481911914873334195232420393335976161295820174556727878526,0.898604801304429970041568829266979457323600277109241941617116
306,0.898604801304429970041568829266979457323600277109241941617116,1.04493024006522149850207844146334897286618001385546209708085,0.900784712672756548957780794627610292759879331472083417377133
307,0.900784712672756548957780794627610292759879331472083417377133,1.04503923563363782744788903973138051463799396657360417086885,0.902922709291458318437385012379828867610896617706116936215557
308,0.902922709291458318437385012379828867610896617706116936215557,1.04514613546457291592186925061899144338054483088530584681078,0.905019384755370085740238007893936247987271153346225078202727
309,0.905019384755370085740238007893936247987271153346225078202727,1.04525096923776850428701190039469681239936355766731125391014,0.907075333529927689025072853505956517021005729761543305087332
310,0.907075333529927689025072853505956517021005729761543305087332,1.04535376667649638445125364267529782585105028648807716525437,0.909091150460005846297694970108755745844374744096501046403120
311,0.909091150460005846297694970108755745844374744096501046403120,1.04545455752300029231488474850543778729221873720482505232016,0.911067430299732181267799859020713444695694729991753075695897
312,0.911067430299732181267799859020713444695694729991753075695897,1.04555337151498660906338999295103567223478473649958765378480,0.913004767262965661227899197365581786047155867701346904549691
313,0.913004767262965661227899197365581786047155867701346904549691,1.04565023836314828306139495986827908930235779338506734522748,0.914903754594102265628683693579143353617460689000406852092543
314,0.914903754594102265628683693579143353617460689000406852092543,1.04574518772970511328143418467895716768087303445002034260463,0.916764984158847826678374039086873412999381546709990423551063
315,0.916764984158847826678374039086873412999381546709990423551063,1.04583824920794239133391870195434367064996907733549952117756,0.918589046054577539284847757961202602126465994672155371087320
316,0.918589046054577539284847757961202602126465994672155371087320,1.04592945230272887696424238789806013010632329973360776855437,0.920376528239883519769142090427668320340103991404159219573780
317,0.920376528239883519769142090427668320340103991404159219573780,1.04601882641199417598845710452138341601700519957020796097869,0.922128016182895892959906948936698174557557116373693761996669
318,0.922128016182895892959906948936698174557557116373693761996669,1.04610640080914479464799534744683490872787785581868468809984,0.923844092527949097238037429288764674778481728035776705632437
319,0.923844092527949097238037429288764674778481728035776705632437,1.04619220462639745486190187146443823373892408640178883528162,0.925525336780153308831833668346189454359489409259649676424094
320,0.925525336780153308831833668346189454359489409259649676424094,1.04627626683900766544159168341730947271797447046298248382121,0.927172325007420992923222094855418155675978285686732415802860
321,0.927172325007420992923222094855418155675978285686732415802860,1.04635861625037104964616110474277090778379891428433662079014,0.928785629559490483868052226175957668511112444780796907740186
322,0.928785629559490483868052226175957668511112444780796907740186,1.04643928147797452419340261130879788342555562223903984538701,0.930365818803482075591278057547611472687640876847057919861548
323,0.930365818803482075591278057547611472687640876847057919861548,1.04651829094017410377956390287738057363438204384235289599308,0.931913456875517263443561736422308606817389481036815828672013
324,0.931913456875517263443561736422308606817389481036815828672013,1.04659567284377586317217808682111543034086947405184079143360,0.933429103447928420169478333394972314115935309390892359772224
325,0.933429103447928420169478333394972314115935309390892359772224,1.04667145517239642100847391666974861570579676546954461798862,0.934913313511584213284493379045282071959431145061508808389511
326,0.934913313511584213284493379045282071959431145061508808389511,1.04674566567557921066422466895226410359797155725307544041948,0.936366637172855383929974810276580133691231063557932859515044
327,0.936366637172855383929974810276580133691231063557932859515044,1.04681833185864276919649874051382900668456155317789664297575,0.937789619464746015896738798027357467112034749872265602053571
328,0.937789619464746015896738798027357467112034749872265602053571,1.04688948097323730079483693990136787335560173749361328010268,0.939182800171717038737916165186604023522894208468734210607309
329,0.939182800171717038737916165186604023522894208468734210607309,1.04695914000858585193689580825933020117614471042343671053037,0.940546713667731344650465908363690722528706314378838453791695
330,0.940546713667731344650465908363690722528706314378838453791695,1.04702733568338656723252329541818453612643531571894192268958,0.941881888767053472265626628747134766227397444541277281459248
331,0.941881888767053472265626628747134766227397444541277281459248,1.04709409443835267361328133143735673831136987222706386407296,0.943188848587341242151260144734801698591652214421331358685267
332,0.943188848587341242151260144734801698591652214421331358685267,1.04715944242936706210756300723674008492958261072106656793426,0.944468110424571942564562043858699886131816339297595039954294
333,0.944468110424571942564562043858699886131816339297595039954294,1.04722340552122859712822810219293499430659081696487975199771,0.945720185639351587070559191058135833654640791626403310346040
334,0.945720185639351587070559191058135833654640791626403310346040,1.04728600928196757935352795955290679168273203958132016551730,0.946945579554162328732448754301805376515013766986391531835576
335,0.946945579554162328732448754301805376515013766986391531835576,1.04734727897770811643662243771509026882575068834931957659178,0.948144791361110252749087443005666209972739600215521921434535
336,0.948144791361110252749087443005666209972739600215521921434535,1.04740723956805551263745437215028331049863698001077609607173,0.949318314039743418093887484904392338980663249907980682343532
337,0.949318314039743418093887484904392338980663249907980682343532,1.04746591570198717090469437424521961694903316249539903411718,0.950466634284518119654951074925918798650718201619071897171665
338,0.950466634284518119654951074925918798650718201619071897171665,1.04752333171422590598274755374629593993253591008095359485859,0.951590232441499839618853882768992576808471212115805346471997
339,0.951590232441499839618853882768992576808471212115805346471997,1.04757951162207499198094269413844962884042356060579026732360,0.952689582453894197620869471025578634551689287710124010921862
340,0.952689582453894197620869471025578634551689287710124010921862,1.04763447912269470988104347355127893172758446438550620054609,0.953765151816012343881638573416361779075956193268192519321091
341,0.953765151816012343881638573416361779075956193268192519321091,1.04768825759080061719408192867081808895379780966340962596606,0.954817401535284621601554787551472886241241763652995144287149
342,0.954817401535284621601554787551472886241241763652995144287149,1.04774087007676423108007773937757364431206208818264975721436,0.955846786101945910698244244899103274010273064008840315303556
343,0.955846786101945910698244244899103274010273064008840315303556,1.04779233930509729553491221224495516370051365320044201576518,0.956853753466025813837701724064921117715476151283280733615741
344,0.956853753466025813837701724064921117715476151283280733615741,1.04784268767330129069188508620324605588577380756416403668079,0.957838745021286719697095344164139091940766176798555191063922
345,0.957838745021286719697095344164139091940766176798555191063922,1.04789193725106433598485476720820695459703830883992775955319,0.958802195595762742261137056791146816098993644462653924746377
346,0.958802195595762742261137056791146816098993644462653924746377,1.04794010977978813711305685283955734080494968222313269623732,0.959744533448562556028861961065162032586996853086871794957598
347,0.959744533448562556028861961065162032586996853086871794957598,1.04798722667242812780144309805325810162934984265434358974788,0.960666180272609195104444729125007620961751878846251678229233
348,0.960666180272609195104444729125007620961751878846251678229233,1.04803330901363045975522223645625038104808759394231258391146,0.961567551202999931445887599042080914492108477326038920413629
349,0.961567551202999931445887599042080914492108477326038920413629,1.04807837756014999657229437995210404572460542386630194602068,0.962449054830679368495674537414838911538069860500819449856053
350,0.962449054830679368495674537414838911538069860500819449856053,1.04812245274153396842478372687074194557690349302504097249280,0.963311093221128857623913980153047372499749659591114426484003
351,0.963311093221128857623913980153047372499749659591114426484003,1.04816555466105644288119569900765236862498748297955572132420,0.964154061937785244937807434347023090922288466776304821791756
352,0.964154061937785244937807434347023090922288466776304821791756,1.04820770309688926224689037171735115454611442333881524108958,0.964978350069911765663085117521969719909459195224701346370370
353,0.964978350069911765663085117521969719909459195224701346370370,1.04824891750349558828315425587609848599547295976123506731852,0.965784340264653604943654976200099976622515307970052066753759
354,0.965784340264653604943654976200099976622515307970052066753759,1.04828921701323268024718274881000499883112576539850260333769,0.966572408763020221743865891009526641780961613376816796741176
355,0.966572408763020221743865891009526641780961613376816796741176,1.04832862043815101108719329455047633208904808066884083983706,0.967342925439545972432594801807599330934830618336256341495633
356,0.967342925439545972432594801807599330934830618336256341495633,1.04836714627197729862162974009037996654674153091681281707478,0.968096253845389859993663711117283487413234276647607572060884
357,0.968096253845389859993663711117283487413234276647607572060884,1.04840481269226949299968318555586417437066171383238037860304,0.968832751254644362518468295505148000955128346844550212302103
358,0.968832751254644362518468295505148000955128346844550212302103,1.04844163756273221812592341477525740004775641734222751061511,0.969552768713632250941373920443667431193131525224628792010012
359,0.969552768713632250941373920443667431193131525224628792010012,1.04847763843568161254706869602218337155965657626123143960050,0.970256651092979082408094523693296763609625549685375850500952
360,0.970256651092979082408094523693296763609625549685375850500952,1.04851283255464895412040472618466483818048127748426879252505,0.970944737142257644953996202245790061765630229732762268930365
361,0.970944737142257644953996202245790061765630229732762268930365,1.04854723685711288224769981011228950308828151148663811344652,0.971617359547009025164623431160900938904544415479621273550075
362,0.971617359547009025164623431160900938904544415479621273550075,1.04858086797735045125823117155804504694522722077398106367750,0.972274844987953168088081752120596913088550149541869893499776
363,0.972274844987953168088081752120596913088550149541869893499776,1.04861374224939765840440408760602984565442750747709349467498,0.972917514202209793728916891349095613798018314182924653888064
364,0.972917514202209793728916891349095613798018314182924653888064,1.04864587571011048968644584456745478068990091570914623269440,0.973545682046358323732649161824715853553604658233238628306670
365,0.973545682046358323732649161824715853553604658233238628306670,1.04867728410231791618663245809123579267768023291166193141534,0.974159657561173052954211195789565774264514657273355500049427
366,0.974159657561173052954211195789565774264514657273355500049427,1.04870798287805865264771055978947828871322573286366777500247,0.974759744037877171840758975370379749134878188762560505244954
367,0.974759744037877171840758975370379749134878188762560505244954,1.04873798720189385859203794876851898745674390943812802526225,0.975346239085766406000227365480740797425375068590685866416668
368,0.975346239085766406000227365480740797425375068590685866416668,1.04876731195428832030001136827403703987126875342953429332083,0.975919434701059988665731041743072494349810664373871000630062
369,0.975919434701059988665731041743072494349810664373871000630062,1.04879597173505299943328655208715362471749053321869355003151,0.976479617336843420284918449881177963567305408744583505729403
370,0.976479617336843420284918449881177963567305408744583505729403,1.04882398086684217101424592249405889817836527043722917528647,0.977027067973973997981124072431378551542479307604854193400502
371,0.977027067973973997981124072431378551542479307604854193400502,1.04885135339869869989905620362156892757712396538024270967003,0.977562062192826417454729326589042975937933806885894216024053
372,0.977562062192826417454729326589042975937933806885894216024053,1.04887810310964132087273646632945214879689669034429471080120,0.978084870245761862763759709811987674102013469456033373795282
373,0.978084870245761862763759709811987674102013469456033373795282,1.04890424351228809313818798549059938370510067347280166868977,0.978595757130209907484013867440315540509559682308282673648963
374,0.978595757130209907484013867440315540509559682308282673648963,1.04892978785651049537420069337201577702547798411541413368245,0.979094982662258256497823859536123642929068486398074954533811
375,0.979094982662258256497823859536123642929068486398074954533811,1.04895474913311291282489119297680618214645342431990374772668,0.979582801550650863910540377314668730939977494626272160096017
376,0.979582801550650863910540377314668730939977494626272160096017,1.04897914007753254319552701886573343654699887473131360800480,0.980059463471100272439406209329836314742981051054035255594360
377,0.980059463471100272439406209329836314742981051054035255594360,1.04900297317355501362197031046649181573714905255270176277972,0.980525213140825136402072341973922156407638883384507172293486
378,0.980525213140825136402072341973922156407638883384507172293486,1.04902626065704125682010361709869610782038194416922535861467,0.980980290393228817708741118263658777933783410266341929934288
379,0.980980290393228817708741118263658777933783410266341929934288,1.04904901451966144088543705591318293889668917051331709649672,0.981424930252639685776362557001779656234591916017375982264234
380,0.981424930252639685776362557001779656234591916017375982264234,1.04907124651263198428881812785008898281172959580086879911321,0.981859363009038311938351820280696857944695393298794778002037
381,0.981859363009038311938351820280696857944695393298794778002037,1.04909296815045191559691759101403484289723476966493973890011,0.982283814292701130755980994218938433466261728672204184182371
382,0.982283814292701130755980994218938433466261728672204184182371,1.04911419071463505653779904971094692167331308643361020920912,0.982698505148694348795844098809458195862235864694490338986740
383,0.982698505148694348795844098809458195862235864694490338986740,1.04913492525743471743979220494047290979311179323472451694934,0.983103652111155920158897559456872757425465150493004400106384
384,0.983103652111155920158897559456872757425465150493004400106384,1.04915518260555779600794487797284363787127325752465022000531,0.983499467277307281637414071716201204023723885109039824632066
385,0.983499467277307281637414071716201204023723885109039824632066,1.04917497336386536408187070358581006020118619425545199123161,0.983886158381140253195008290634317447150733981985796262468009
386,0.983886158381140253195008290634317447150733981985796262468009,1.04919430791905701265975041453171587235753669909928981312340,0.984263928866728065904641068799217106619194983467287452647492
387,0.984263928866728065904641068799217106619194983467287452647492,1.04921319644333640329523205343996085533095974917336437263238,0.984632977961112883952558963810956798137864377596454392706273
388,0.984632977961112883952558963810956798137864377596454392706273,1.04923164889805564419762794819054783990689321887982271963531,0.984993500746725444240366952800791510299705554515147529220077
389,0.984993500746725444240366952800791510299705554515147529220077,1.04924967503733627221201834764003957551498527772575737646101,0.985345688233295550903618727673660409152092742983950571165268
